respnum,com3,epht3,finalwt,finalwt2,env_con,male,hlthprob,inc,inclog,educat
200911,(5) very strongly a part of the community,(3) very concerned,171.17035,.28291488,1.6363636,1,1,6250,8.7403364,12
200912,(2),(4) extremely concerned,81.685089,.13501127,1.4545455,1,0,32500,10.388995,13
200914,(4),(3) very concerned,12.726131,.021034086,1.9090909,0,0,,,14
200916,(2),(4) extremely concerned,29.264482,.04836911,1.0909091,0,0,,,20
200917,(5) very strongly a part of the community,(3) very concerned,35.917339,.059365131,1.2727273,1,0,112500,11.630709,12
200918,(3) in the middle,(3) very concerned,10.323677,.017063245,2.7777777,0,0,,,20
200919,(3) in the middle,(2) somewhat concerned,3.988981,.0065930933,2.5,0,0,27500,10.221941,20
200920,(3) in the middle,(3) very concerned,253.30396,.41866747,2,0,0,17500,9.7699566,13
200921,(5) very strongly a part of the community,(1) not at all concerned,2.9214535,.0048286556,4,0,0,50000,10.819778,14
200922,(1) not at all a part of the community,(4) extremely concerned,88.82309,.14680916,2.3,0,1,125000,11.736069,13
200923,(4),(2) somewhat concerned,27.826717,.045992732,4,0,0,27500,10.221941,12
200924,(3) in the middle,(2) somewhat concerned,9.3004169,.015371975,2.6363637,0,0,60000,11.0021,13
200925,(5) very strongly a part of the community,(3) very concerned,27.861662,.046050493,1.9090909,0,1,22500,10.021271,11
200926,(3) in the middle,(2) somewhat concerned,6.4249701,.01061936,2.4545455,0,1,17500,9.7699566,13
200927,(4),(3) very concerned,37.60743,.062158551,2.1818182,0,0,125000,11.736069,16
200928,(5) very strongly a part of the community,(2) somewhat concerned,59.154892,.09777277,3.4545455,0,0,11250,9.3281231,16
200929,(4),(2) somewhat concerned,248.92824,.41143519,3.5454545,1,0,112500,11.630709,20
200930,(3) in the middle,(3) very concerned,16.716141,.02762888,1.9090909,1,0,70000,11.156251,13
200933,(2),(2) somewhat concerned,16.591335,.027422596,4,0,0,27500,10.221941,14
200936,(5) very strongly a part of the community,(2) somewhat concerned,5.3839946,.0088988086,3.1818182,0,0,27500,10.221941,16
200938,(3) in the middle,(1) not at all concerned,317.86255,.52537161,3,0,0,2500,7.8240461,13
200941,(5) very strongly a part of the community,(4) extremely concerned,22.610058,.037370499,1.7272727,0,0,2500,7.8240461,10
200942,(3) in the middle,(2) somewhat concerned,601.71674,.9945333,3.4545455,1,0,50000,10.819778,16
200943,(3) in the middle,(2) somewhat concerned,19.94772,.032970116,3.090909,1,1,70000,11.156251,14
200949,(4),(3) very concerned,13.014352,.021510463,2.9000001,0,0,,,20
200950,(4),(2) somewhat concerned,27.282356,.045093,2.2727273,0,0,125000,11.736069,20
200953,(4),(3) very concerned,8.5417423,.014118019,1.8181819,0,0,,,16
200955,(4),(2) somewhat concerned,94.278854,.15582658,3.1818182,0,0,40000,10.596635,13
200960,(4),(1) not at all concerned,7.5546775,.012486571,2.909091,1,0,125000,11.736069,20
200961,(2),(2) somewhat concerned,617.03943,1.0198591,2.4545455,0,0,60000,11.0021,16
200962,(2),(3) very concerned,8.5417423,.014118019,3.090909,0,0,92500,11.434964,16
200963,(4),(3) very concerned,8.5417423,.014118019,2.8333333,0,0,22500,10.021271,16
200964,(5) very strongly a part of the community,(2) somewhat concerned,1226.14,2.0265965,2.2727273,1,0,92500,11.434964,16
200965,(5) very strongly a part of the community,(2) somewhat concerned,31.731838,.052447222,3.5999999,0,0,32500,10.388995,16
200966,(3) in the middle,(2) somewhat concerned,104.82092,.17325079,3,1,1,40000,10.596635,16
200969,(3) in the middle,(1) not at all concerned,22.664032,.037459712,4,1,0,125000,11.736069,20
200970,(3) in the middle,(1) not at all concerned,12.561861,.020762576,3.2727273,1,0,,,20
200972,(3) in the middle,(3) very concerned,25.688848,.042459209,2.4545455,0,0,70000,11.156251,13
200974,(2),(1) not at all concerned,3.963069,.006550265,3.8181818,0,0,13750,9.5287943,13
200975,(2),(3) very concerned,5.2398558,.0086605716,2.909091,0,1,,,16
200976,(5) very strongly a part of the community,(2) somewhat concerned,181.56992,.30010355,1.6363636,0,0,112500,11.630709,20
200978,(4),(1) not at all concerned,16.716141,.02762888,3.8181818,1,0,125000,11.736069,16
200979,(3) in the middle,(2) somewhat concerned,20.061316,.03315787,2.5454545,1,0,32500,10.388995,16
200980,(3) in the middle,(3) very concerned,8.5417423,.014118019,1.4545455,0,0,,,16
200981,(3) in the middle,(3) very concerned,40.486881,.066917785,2.909091,0,1,70000,11.156251,14
200983,(2),(4) extremely concerned,1031.1864,1.7043722,2.8181818,0,1,6250,8.7403364,14
200985,(4),(2) somewhat concerned,28.456768,.0470341,3,0,0,32500,10.388995,13
200986,(3) in the middle,(3) very concerned,5.3839946,.0088988086,2.8888888,0,1,,,20
200987,(3) in the middle,(4) extremely concerned,15.182451,.025093958,1.4545455,1,0,92500,11.434964,20
200988,(3) in the middle,(3) very concerned,12.518653,.02069116,1.3636364,0,0,70000,11.156251,14
200991,(3) in the middle,(2) somewhat concerned,51.837002,.085677564,2.909091,0,0,60000,11.0021,14
200996,(4),(2) somewhat concerned,22.251179,.036777336,2.5454545,1,0,60000,11.0021,16
200997,(5) very strongly a part of the community,(3) very concerned,11.215102,.018536616,1.8,0,0,,,12
200998,(5) very strongly a part of the community,(2) somewhat concerned,25.660128,.042411737,3.7272727,1,0,32500,10.388995,16
201000,(4),(1) not at all concerned,12.591768,.020812007,3.1111112,1,0,112500,11.630709,13
201001,(3) in the middle,(2) somewhat concerned,33.239738,.05493952,2.8,0,0,2500,7.8240461,9
201003,(2),(4) extremely concerned,4.6291842,.0076512382,1.2727273,1,0,13750,9.5287943,12
201007,(3) in the middle,(2) somewhat concerned,15.109355,.024973141,3.2727273,1,0,112500,11.630709,20
201009,(3) in the middle,(3) very concerned,12.561861,.020762576,3.6363637,1,0,80000,11.289782,16
201011,(3) in the middle,(3) very concerned,30.21871,.049946282,3.5,1,0,125000,11.736069,20
201012,(5) very strongly a part of the community,(3) very concerned,14.123648,.023343939,2.090909,0,0,,,12
201014,(3) in the middle,(3) very concerned,4.015873,.0066375411,1.7272727,0,0,32500,10.388995,12
201015,(5) very strongly a part of the community,(3) very concerned,7.4128828,.012252208,1.7777778,0,0,,,14
201019,(5) very strongly a part of the community,(3) very concerned,1.9150785,.0031652923,3.4545455,1,0,11250,9.3281231,12
201022,(5) very strongly a part of the community,(3) very concerned,8.5417423,.014118019,2.7272727,0,0,112500,11.630709,20
201025,(4),(2) somewhat concerned,1212.6108,2.0042353,3.2727273,1,0,40000,10.596635,12
201028,(4),(3) very concerned,23.944895,.039576754,2.7272727,1,0,50000,10.819778,16
201030,(5) very strongly a part of the community,(4) extremely concerned,1.8842534,.0031143439,2.4000001,0,1,,,13
201034,(5) very strongly a part of the community,(4) extremely concerned,1298.9845,2.1469958,1.3636364,1,1,70000,11.156251,20
201035,(3) in the middle,(2) somewhat concerned,4.2888408,.0070887096,2.6363637,1,0,,,16
201037,(5) very strongly a part of the community,(2) somewhat concerned,7.0121717,.011589902,1.6363636,1,0,,,20
201039,(5) very strongly a part of the community,(3) very concerned,3.1963913,.00528308,1.5454545,0,0,,,12
201041,(4),(3) very concerned,11.072024,.018300135,2.909091,1,0,80000,11.289782,16
201043,(4),(2) somewhat concerned,2.0782042,.0034349109,3.25,1,0,27500,10.221941,12
201045,(4),(3) very concerned,7.8907037,.013041964,1.5714285,0,1,,,20
201048,(3) in the middle,(3) very concerned,9.2052402,.015214664,1.6363636,1,0,70000,11.156251,20
201050,(3) in the middle,(3) very concerned,3.9453518,.0065209819,1.3636364,0,0,112500,11.630709,16
201051,(5) very strongly a part of the community,(2) somewhat concerned,19.414576,.03208892,1.7272727,0,1,,,12
201052,(2),(3) very concerned,27.505524,.045461856,2.3636363,0,,17500,9.7699566,12
201053,(4),(2) somewhat concerned,12.273757,.020286389,2.4545455,0,0,70000,11.156251,16
201056,(3) in the middle,(2) somewhat concerned,11.414371,.018865975,3.5555556,1,0,125000,11.736069,16
201058,(3) in the middle,(3) very concerned,1235.062,2.0413432,2.2222223,1,1,,,13
201059,(4),(2) somewhat concerned,11.125589,.018388668,3.2727273,1,0,50000,10.819778,20
201061,(5) very strongly a part of the community,(4) extremely concerned,39.342529,.065026373,2.1818182,1,1,8750,9.0768089,16
201062,(4),(4) extremely concerned,4.600605,.0076040016,1.9090909,0,1,32500,10.388995,14
201063,(1) not at all a part of the community,(2) somewhat concerned,.94212669,.0015571719,2.1818182,0,0,22500,10.021271,12
201066,(3) in the middle,(2) somewhat concerned,3.9453518,.0065209819,3,0,0,125000,11.736069,20
201067,(2),(4) extremely concerned,6.2593265,.01034558,2.8,0,0,125000,11.736069,16
201069,(4),(2) somewhat concerned,1.4801896,.0024464964,3.8181818,0,0,17500,9.7699566,14
201071,(4),(2) somewhat concerned,7.8907037,.013041964,3.8181818,0,0,112500,11.630709,20
201072,(3) in the middle,(2) somewhat concerned,7.8907037,.013041964,3.5714285,0,0,112500,11.630709,20
201074,(5) very strongly a part of the community,(3) very concerned,5.0234966,.008302968,3.7777777,1,0,2500,7.8240461,9
201075,(4),(3) very concerned,23.304918,.038518984,2,0,0,40000,10.596635,20
201076,(3) in the middle,(3) very concerned,9.3409367,.015438947,1.4545455,1,0,40000,10.596635,12
201079,(2),(2) somewhat concerned,28.592514,.047258463,3.4545455,0,0,125000,11.736069,12
201083,(3) in the middle,(2) somewhat concerned,15.303001,.025293205,3.8,1,0,125000,11.736069,20
201084,(2),(3) very concerned,723.14484,1.1952329,1.5454545,1,1,60000,11.0021,12
201085,(4),(2) somewhat concerned,11.072024,.018300135,2.1818182,1,0,112500,11.630709,20
201090,(5) very strongly a part of the community,(4) extremely concerned,6.3630657,.010517043,2.4545455,0,0,60000,11.0021,13
201091,(3) in the middle,(1) not at all concerned,12.094459,.01999004,3.8181818,1,0,92500,11.434964,20
201092,(5) very strongly a part of the community,(4) extremely concerned,3.2687485,.005402674,1.5454545,1,0,50000,10.819778,12
201095,(4),(2) somewhat concerned,7.5831423,.012533617,2.8181818,1,0,40000,10.596635,20
201096,(3) in the middle,(2) somewhat concerned,15.000273,.024792848,3.6666667,0,0,,,16
201099,(5) very strongly a part of the community,(3) very concerned,7.7929645,.012880418,3.5454545,0,0,27500,10.221941,12
201101,(4),(3) very concerned,3.830157,.0063305846,2.6363637,1,0,40000,10.596635,12
201103,(1) not at all a part of the community,(3) very concerned,11.437006,.018903386,1.2727273,0,0,,,12
201104,(4),(2) somewhat concerned,10.767989,.017797617,2.3636363,0,0,125000,11.736069,20
201106,(2),(3) very concerned,4.7654486,.0078764595,2.909091,0,0,125000,11.736069,13
201107,(3) in the middle,(4) extremely concerned,26.88381,.044434272,1.2,1,1,17500,9.7699566,12
201109,(3) in the middle,(3) very concerned,11.511822,.019027043,3,0,0,50000,10.819778,16
201111,(3) in the middle,(3) very concerned,7.2560825,.011993045,2.1818182,0,0,50000,10.819778,20
201112,(2),(3) very concerned,6.2593265,.01034558,2,0,0,50000,10.819778,20
201113,(3) in the middle,(3) very concerned,5.6349654,.0093136197,2.909091,1,0,40000,10.596635,13
201114,(4),(4) extremely concerned,11.213927,.018534675,3.2,1,0,,,20
201115,(1) not at all a part of the community,(1) not at all concerned,19.110743,.03158674,4,1,0,11250,9.3281231,11
201116,(2),(2) somewhat concerned,5.7559109,.0095135216,2.4545455,0,0,112500,11.630709,16
201117,(5) very strongly a part of the community,(2) somewhat concerned,6.3630657,.010517043,3.8181818,0,1,,,12
201119,(3) in the middle,(3) very concerned,17.155508,.028355079,3.4545455,0,0,70000,11.156251,13
201120,(4),(4) extremely concerned,81.567215,.13481644,1.0909091,0,0,27500,10.221941,13
201122,(3) in the middle,,15.303001,.025293205,4,1,0,50000,10.819778,12
201123,(4),(3) very concerned,11.511822,.019027043,1.2727273,0,1,92500,11.434964,16
201124,(5) very strongly a part of the community,(2) somewhat concerned,2.9214535,.0048286556,3.2727273,0,0,50000,10.819778,16
201126,(3) in the middle,(3) very concerned,15.380991,.025422109,3.7777777,0,0,,,12
201127,(3) in the middle,(4) extremely concerned,17.068419,.028211132,1.8181819,0,1,22500,10.021271,12
201128,(3) in the middle,(2) somewhat concerned,11.072024,.018300135,2.909091,1,0,92500,11.434964,20
201130,(4),(3) very concerned,20.328613,.033599671,3.2727273,1,0,11250,9.3281231,12
201131,(3) in the middle,(2) somewhat concerned,15.130229,.025007643,3.5555556,0,0,17500,9.7699566,16
201132,(5) very strongly a part of the community,(3) very concerned,3.1753263,.0052482635,2,0,1,60000,11.0021,20
201135,(3) in the middle,(2) somewhat concerned,22.251179,.036777336,4,1,0,40000,10.596635,20
201136,(3) in the middle,(1) not at all concerned,15.852276,.02620106,2.2727273,0,0,92500,11.434964,16
201137,(3) in the middle,(2) somewhat concerned,4.5784473,.0075673792,2.3636363,0,0,,,11
201138,(2),(3) very concerned,27.242012,.045026317,3.8181818,1,0,50000,10.819778,13
201140,(4),(4) extremely concerned,23.304918,.038518984,1.5454545,0,0,92500,11.434964,20
201141,(3) in the middle,(2) somewhat concerned,10.767989,.017797617,2.25,0,1,80000,11.289782,20
201142,(3) in the middle,(3) very concerned,1811.6113,2.9942791,2.1818182,1,0,125000,11.736069,12
201143,(4),(3) very concerned,811.18085,1.3407412,2.3636363,1,0,2500,7.8240461,10
201148,(2),(2) somewhat concerned,18.050325,.029834054,2.909091,1,0,92500,11.434964,13
201152,(4),(2) somewhat concerned,4.3378596,.0071697291,2.875,0,0,125000,11.736069,16
201155,(2),(3) very concerned,43.631779,.072115757,2.090909,1,0,92500,11.434964,16
201156,(4),(4) extremely concerned,8.5342093,.014105566,2.6363637,0,0,125000,11.736069,12
201157,(3) in the middle,(3) very concerned,29.284773,.048402645,1.3636364,1,0,,,16
201159,(4),(4) extremely concerned,12.701305,.020993054,1.4545455,0,0,80000,11.289782,20
201160,(3) in the middle,(3) very concerned,74.400635,.12297133,1.6363636,0,0,,,16
201163,(4),(1) not at all concerned,6.4478478,.010657174,3.4545455,0,0,50000,10.819778,16
201164,(3) in the middle,(3) very concerned,33.197201,.054869212,2.4444444,1,0,22500,10.021271,13
201165,(3) in the middle,(1) not at all concerned,58.980267,.097484142,3.8,1,0,22500,10.021271,14
201169,(3) in the middle,(2) somewhat concerned,23.378893,.038641252,3.6363637,0,0,125000,11.736069,13
201170,,(3) very concerned,12.561861,.020762576,3.5454545,1,0,92500,11.434964,16
201171,(3) in the middle,(2) somewhat concerned,6.3630657,.010517043,1.9090909,0,0,32500,10.388995,12
201172,(1) not at all a part of the community,(1) not at all concerned,8.0317459,.013275082,3.5454545,0,0,,,16
201173,(4),(4) extremely concerned,12.812614,.021177027,2.2727273,0,0,112500,11.630709,20
201174,(3) in the middle,(4) extremely concerned,7.0089693,.01158461,1.6,0,1,32500,10.388995,14
201175,(5) very strongly a part of the community,(2) somewhat concerned,6.8152771,.01126447,2.8181818,0,0,40000,10.596635,11
201176,(4),(3) very concerned,159.50475,.26363367,3.1818182,0,0,80000,11.289782,16
201177,(5) very strongly a part of the community,(4) extremely concerned,8.5776815,.014177419,1.2727273,1,1,112500,11.630709,20
201178,(3) in the middle,(3) very concerned,5.5951166,.0092477566,2,0,0,8750,9.0768089,11
201180,(2),(3) very concerned,8.0317459,.013275082,2.625,0,1,50000,10.819778,13
201183,(5) very strongly a part of the community,(2) somewhat concerned,1.8940887,.0031305999,3.2222223,0,,,,13
201185,(1) not at all a part of the community,(1) not at all concerned,14.043459,.023211399,2.090909,1,0,50000,10.819778,12
201186,(3) in the middle,(3) very concerned,31.846535,.052636791,3.1818182,1,0,17500,9.7699566,12
201187,(5) very strongly a part of the community,(2) somewhat concerned,6.3346195,.010470026,4,0,0,,,20
201189,(5) very strongly a part of the community,(2) somewhat concerned,51.903938,.085788198,3.7,1,0,2500,7.8240461,16
201191,(4),(2) somewhat concerned,7.3527632,.012152841,2.909091,0,1,,,20
201193,(4),(4) extremely concerned,5.832603,.0096402811,2,0,0,32500,10.388995,16
201195,(2),(3) very concerned,5.6349654,.0093136197,2.5,1,1,112500,11.630709,16
201199,(4),(2) somewhat concerned,159.50475,.26363367,2.6363637,0,0,125000,11.736069,16
201200,(2),(3) very concerned,15.130229,.025007643,2.5,0,0,40000,10.596635,20
201201,(5) very strongly a part of the community,(3) very concerned,21.402502,.035374619,2.090909,0,0,8750,9.0768089,14
201203,(5) very strongly a part of the community,(3) very concerned,15.130229,.025007643,1.6363636,0,0,,,20
201204,(2),(1) not at all concerned,1.8842534,.0031143439,2.4545455,0,0,,,16
201207,(4),(3) very concerned,11.836056,.019562945,1.2727273,0,0,92500,11.434964,13
201209,(4),(2) somewhat concerned,11.269931,.018627239,1.8181819,1,0,60000,11.0021,16
