id,hrs1,marital,childs,age,educ,sex,polviews,wwwhr,trustpeo,wantbest,advantge,goodlife,deckids,strsswrk,satjob7
151,20,never married,none,24,14,female,,5,,,,,,disagree,fairly satisfied
2637,,married,four,30,12,female,moderate,3,agree,agree,neither agree nor disagree,,,,
2442,40,divorced,two,33,15,female,conservative,15,strongly agree,agree,agree,agree,,,
178,45,married,two,50,16,female,,20,,,,,mostly me,disagree,very satisfied
1398,,married,none,42,11,female,slghtly conservative,,strongly agree,strongly disagree,strongly agree,neither,,,
146,,married,two,63,12,female,,,,,,,sometimes me or sometimes my spouse,,
2333,,married,five,64,12,female,,3,,,,,we decide together,strongly disagree,
1931,,divorced,one,84,8,female,extrmly conservative,,,,,strongly agree,,,
821,49,married,none,42,10,female,moderate,,strongly agree,disagree,agree,strongly agree,,,
1828,35,married,two,49,14,female,extrmly conservative,1,agree,disagree,agree,,,,
1184,40,never married,none,33,19,female,moderate,0,agree,agree,agree,agree,,,
1183,35,widowed,one,56,20,female,moderate,0,disagree,strongly agree,agree,,,,
1764,,divorced,six,62,12,female,,,,,,disagree,,,
2148,,married,eight or more,71,12,female,,,,,,,we decide together,,
681,,divorced,two,46,14,female,,10,,,,,,disagree,
1179,37,separated,two,35,,female,,,,,,,,neither agree nor disagree,very satisfied
1396,55,never married,none,23,16,female,liberal,0,strongly agree,disagree,agree,agree,,,
975,40,divorced,one,22,14,female,,0,,,,,,disagree,fairly satisfied
2444,,married,one,31,13,female,slghtly conservative,1,strongly agree,agree,strongly agree,agree,,,
1919,40,divorced,none,34,12,female,,4,,,,,,disagree,very satisfied
63,60,widowed,three,64,19,female,moderate,0,,,,,,,
2418,,widowed,one,58,12,female,,,,,,,,,
794,,widowed,two,73,6,female,extremely liberal,,strongly agree,disagree,agree,strongly agree,,,
1327,,divorced,none,46,12,female,,,,,,,,strongly disagree,
2675,,divorced,none,28,12,female,moderate,3,neither agree nor disagree,agree,neither agree nor disagree,strongly agree,,,
2100,,married,four,68,14,female,,,,,,,we decide together,,
1166,40,never married,none,46,12,female,moderate,21,strongly agree,agree,agree,,,,
991,16,divorced,three,60,12,female,conservative,,disagree,agree,agree,strongly agree,,,
2748,,never married,none,20,14,female,moderate,2,agree,strongly agree,agree,,,,
1809,40,married,two,52,18,female,,5,,,,,,disagree,completely satisfied
748,40,divorced,three,,13,female,moderate,,,,,strongly disagree,,,
540,42,never married,two,32,12,female,,3,,,,,sometimes me or sometimes my spouse,strongly agree,very satisfied
2256,,never married,three,46,15,female,moderate,,agree,strongly agree,strongly agree,,,,
751,,widowed,two,75,6,female,,,,,,,,,
1155,,never married,none,70,12,female,conservative,,neither agree nor disagree,agree,agree,agree,,,
418,40,never married,none,31,17,female,moderate,4,agree,agree,strongly agree,agree,,,
811,40,divorced,none,52,20,female,slghtly conservative,4,strongly agree,agree,agree,disagree,,,
1530,40,married,two,43,14,female,slghtly conservative,10,strongly agree,agree,agree,strongly agree,,,
1138,,married,none,37,12,female,,,,,,,,disagree,fairly satisfied
1150,20,never married,none,23,18,female,,2,,,,,,agree,very satisfied
2197,40,married,three,31,16,female,,0,,,,,we decide together,disagree,fairly satisfied
2020,,widowed,four,74,3,female,conservative,,agree,agree,agree,,,,
1197,35,never married,three,33,9,female,conservative,,,,,,,,
1753,40,divorced,three,61,14,female,moderate,,,,,agree,,,
2624,48,never married,one,23,14,female,,1,,,,,we decide together,neither agree nor disagree,very dissatisfied
1151,60,never married,none,20,14,female,liberal,2,strongly agree,neither agree nor disagree,agree,,,,
860,,divorced,none,51,16,female,moderate,1,neither agree nor disagree,agree,disagree,,,,
2562,,married,none,47,12,female,conservative,,agree,agree,strongly agree,,,,
757,,married,three,68,16,female,moderate,3,disagree,agree,neither agree nor disagree,strongly agree,,,
2216,42,married,three,39,12,female,,,,,,,we decide together,strongly disagree,fairly satisfied
1604,,married,one,38,15,female,,15,,,,,mostly me,disagree,
1820,24,married,three,54,16,female,,0,,,,,we decide together,disagree,fairly satisfied
760,40,divorced,two,65,16,female,extrmly conservative,1,strongly disagree,strongly agree,disagree,strongly agree,,,
82,32,married,one,38,14,female,moderate,,neither agree nor disagree,neither agree nor disagree,neither agree nor disagree,disagree,,,
1664,38,never married,two,31,12,female,moderate,,agree,neither agree nor disagree,agree,,,,
1846,40,divorced,two,51,12,female,,10,,,,,,agree,fairly satisfied
1983,40,married,one,55,12,female,moderate,3,agree,strongly agree,strongly agree,,,,
1418,50,married,none,24,16,female,,2,,,,,,,
2190,6,married,two,50,13,female,moderate,0,agree,disagree,strongly agree,agree,,,
1629,50,never married,none,44,17,female,,5,,,,,,disagree,very satisfied
1174,34,married,one,54,20,female,,0,,,,,we decide together,disagree,fairly satisfied
1195,,never married,none,52,20,female,,7,,,,,,disagree,fairly satisfied
1121,,married,four,24,13,female,slightly liberal,0,strongly agree,neither agree nor disagree,agree,strongly agree,,,
1120,24,divorced,one,72,12,female,conservative,0,strongly agree,agree,strongly agree,,,,
2518,,widowed,three,71,16,female,,,,,,,,,
547,12,widowed,two,78,13,female,,,,,,,,agree,fairly satisfied
839,45,married,one,55,10,female,,,,,,,mostly my spouse,agree,very satisfied
848,32,married,none,56,14,female,slghtly conservative,3,agree,agree,neither agree nor disagree,strongly agree,,,
1114,40,married,one,46,12,female,,,,,,,we decide together,disagree,fairly satisfied
2391,24,divorced,none,46,20,female,,0,,,,,,disagree,fairly satisfied
119,,widowed,one,89,12,female,,,,,,,,neither agree nor disagree,
861,40,divorced,two,59,13,female,liberal,1,strongly agree,strongly disagree,agree,disagree,,,
2521,,widowed,six,80,10,female,moderate,,,,,,,,
1710,,married,three,63,13,female,,,,,,,we decide together,,
1761,,widowed,three,54,15,female,,,,,,,,,
1597,40,never married,none,30,16,female,moderate,2,strongly agree,agree,agree,strongly agree,,,
2133,40,married,two,39,12,female,conservative,10,,,,,,,
1810,30,married,one,32,16,female,slghtly conservative,0,disagree,agree,agree,agree,,,
1562,15,never married,four,27,11,female,liberal,10,strongly agree,agree,neither agree nor disagree,strongly agree,,,
1645,,never married,none,21,16,female,moderate,,agree,agree,agree,,,,
1501,,never married,two,32,14,female,,3,,,,,,neither agree nor disagree,fairly satisfied
1140,35,married,one,25,12,female,,1,,,,,we decide together,disagree,completely satisfied
846,,never married,none,57,20,female,,2,,,,,,,
407,40,never married,one,30,13,female,,0,,,,,mostly me,neither agree nor disagree,fairly satisfied
1096,,married,two,62,18,female,,6,,,,,mostly me,strongly agree,
1323,60,married,one,28,19,female,liberal,2,strongly agree,agree,agree,neither,,,
2313,36,never married,none,26,14,female,slghtly conservative,3,strongly agree,,agree,,,,
1774,40,divorced,one,38,19,female,,2,,,,,,strongly agree,very dissatisfied
2367,,never married,two,32,12,female,moderate,5,agree,agree,agree,strongly agree,,,
2557,40,never married,one,26,12,female,moderate,1,strongly agree,agree,strongly agree,,,,
2472,40,divorced,three,33,12,female,extrmly conservative,,strongly agree,neither agree nor disagree,strongly agree,neither,,,
780,,never married,none,71,12,female,,,,,,,,neither agree nor disagree,
1864,30,never married,none,31,16,female,,11,,,,,sometimes me or sometimes my spouse,agree,very dissatisfied
1126,40,never married,two,50,12,female,slightly liberal,,strongly disagree,disagree,strongly agree,,,,
248,,separated,three,50,14,female,conservative,,agree,,strongly agree,,,,
376,,never married,two,23,16,female,,2,,,,,,,
646,,married,three,40,12,female,,1,,,,,mostly me,disagree,
1455,16,never married,three,26,13,female,moderate,,agree,neither agree nor disagree,strongly agree,,,,
1613,46,married,three,40,12,female,,10,,,,,we decide together,neither agree nor disagree,very satisfied
329,20,never married,none,19,12,female,liberal,5,disagree,neither agree nor disagree,neither agree nor disagree,agree,,,
2078,30,married,none,24,13,female,,0,,,,,we decide together,agree,very satisfied
1073,,married,three,33,13,female,slightly liberal,20,agree,agree,agree,agree,,,
2639,,widowed,three,74,16,female,liberal,,strongly agree,strongly agree,disagree,agree,,,
1544,45,never married,none,21,11,female,,14,,,,,,strongly disagree,fairly dissatisfied
282,70,married,one,33,20,female,slightly liberal,0,disagree,agree,agree,strongly agree,,,
2651,40,married,two,38,14,female,moderate,,,,,agree,,,
1631,,married,three,33,16,female,,5,,,,,,,
335,45,never married,none,40,18,female,,,,,,,,disagree,completely satisfied
933,27,married,four,54,11,female,,,,,,,mostly me,strongly disagree,fairly satisfied
1135,,married,three,,,female,,,,,,,,,
2028,36,never married,none,39,16,female,liberal,1,strongly agree,strongly agree,agree,disagree,,,
790,42,divorced,two,36,12,female,moderate,0,strongly agree,neither agree nor disagree,strongly agree,agree,,,
910,,never married,none,44,2,female,slightly liberal,1,strongly agree,strongly agree,disagree,strongly agree,,,
1060,,married,two,77,16,female,,,,,,,mostly my spouse,neither agree nor disagree,
2542,,never married,three,36,12,female,conservative,,agree,agree,agree,agree,,,
2664,,divorced,two,30,12,female,moderate,1,strongly agree,neither agree nor disagree,strongly agree,,,,
1447,45,never married,none,25,17,female,slghtly conservative,10,,,,strongly agree,,,
1591,45,married,two,43,14,female,,5,,,,,sometimes me or sometimes my spouse,neither agree nor disagree,completely satisfied
795,,widowed,three,80,12,female,,,,,,,,disagree,
878,11,married,two,34,12,female,slghtly conservative,,strongly agree,disagree,strongly agree,,,,
2414,,married,two,40,15,female,conservative,2,disagree,agree,neither agree nor disagree,agree,,,
2437,42,married,one,42,12,female,,5,,,,,we decide together,disagree,fairly satisfied
1047,,widowed,two,89,12,female,,,,,,,,,
1228,40,married,three,54,12,female,,8,,,,,we decide together,agree,fairly satisfied
530,40,married,two,55,18,female,,2,,,,,mostly me,disagree,completely satisfied
1043,,married,one,51,10,female,moderate,,agree,neither agree nor disagree,agree,agree,,,
1042,,widowed,two,78,11,female,moderate,,,,,disagree,,,
1377,25,married,three,65,20,female,,1,,,,,,agree,fairly satisfied
1040,,divorced,four,36,12,female,,,,,,,mostly my spouse,,
692,,divorced,three,65,12,female,moderate,,agree,agree,agree,agree,,,
1231,,married,three,34,14,female,slghtly conservative,4,agree,neither agree nor disagree,agree,neither,,,
1012,70,never married,one,33,12,female,,1,,,,,mostly me,disagree,fairly satisfied
518,,married,none,34,16,female,,5,,,,,we decide together,neither agree nor disagree,fairly satisfied
1211,,married,one,32,12,female,,0,,,,,we decide together,agree,
158,,never married,none,36,12,female,moderate,,strongly agree,neither agree nor disagree,strongly agree,,,,
2393,30,never married,none,37,12,female,moderate,15,agree,agree,strongly agree,agree,,,
297,45,divorced,two,46,13,female,,1,,,,,,strongly disagree,fairly dissatisfied
438,40,married,one,24,13,female,,,,,,,mostly me,agree,neither satisfied nor dissatisfied
1790,,divorced,two,45,13,female,slghtly conservative,12,strongly agree,disagree,strongly agree,strongly agree,,,
1847,,separated,four,53,8,female,liberal,,strongly agree,strongly agree,strongly agree,,,,
834,56,married,two,50,12,female,slghtly conservative,,agree,agree,agree,neither,,,
803,,widowed,three,64,12,female,,,,,,,,disagree,
1025,40,divorced,two,51,12,female,slightly liberal,,disagree,strongly agree,disagree,strongly agree,,,
1884,,divorced,four,54,10,female,extremely liberal,,,,,,,,
2177,25,married,one,49,12,female,,,,,,,,strongly agree,very satisfied
1199,,married,three,70,12,female,,0,,,,,,,
1538,,never married,none,65,20,female,,,,,,,,,
16,,married,one,35,12,female,,0,,,,,we decide together,,
586,,widowed,two,57,14,female,,,,,,,,neither agree nor disagree,
796,,widowed,three,71,13,female,slghtly conservative,,agree,agree,agree,neither,,,
270,,never married,one,72,11,female,,,,,,,,,
1163,,widowed,four,78,12,female,slghtly conservative,,disagree,strongly agree,agree,agree,,,
455,60,divorced,four,62,16,female,,15,,,,,,disagree,completely satisfied
1011,20,divorced,six,41,12,female,,,,,,,,disagree,very satisfied
2065,40,divorced,one,46,15,female,,3,,,,,,,
809,55,married,three,44,13,female,moderate,3,agree,neither agree nor disagree,agree,agree,,,
1007,20,never married,none,66,8,female,moderate,,,,,strongly agree,,,
1048,,married,two,78,12,female,,,,,,,we decide together,disagree,
1491,40,married,two,35,16,female,conservative,3,agree,agree,neither agree nor disagree,,,,
1009,,widowed,none,84,15,female,,,,,,,,,
1181,,widowed,three,79,15,female,slightly liberal,,agree,neither agree nor disagree,agree,disagree,,,
1245,,married,three,30,16,female,,1,,,,,,,
1592,40,divorced,two,44,12,female,,0,,,,,we decide together,strongly disagree,fairly dissatisfied
1408,35,married,two,37,12,female,,,,,,,sometimes me or sometimes my spouse,disagree,fairly satisfied
1758,40,never married,one,39,11,female,,,,,,,,,
2279,40,divorced,two,39,11,female,,,,,,,,neither agree nor disagree,completely satisfied
155,,widowed,three,70,13,female,,,,,,,,,
776,35,married,two,50,16,female,liberal,5,neither agree nor disagree,agree,neither agree nor disagree,,,,
815,,widowed,two,89,7,female,moderate,,,,,,,,
1188,20,married,three,51,16,female,conservative,0,neither agree nor disagree,agree,neither agree nor disagree,agree,,,
485,55,never married,two,47,12,female,,,,,,,,,
1343,,never married,none,24,15,female,extremely liberal,21,disagree,agree,disagree,strongly agree,,,
251,20,married,five,62,9,female,,,,,,,sometimes me or sometimes my spouse,disagree,very satisfied
1066,40,separated,two,40,13,female,slghtly conservative,0,agree,agree,agree,agree,,,
986,,divorced,three,63,12,female,,,,,,,,,
850,,divorced,one,42,6,female,,7,,,,,,,
43,50,divorced,two,60,17,female,moderate,2,agree,neither agree nor disagree,agree,strongly agree,,,
2629,50,married,one,44,20,female,moderate,2,,,,disagree,,,
2298,45,never married,one,38,15,female,slghtly conservative,1,agree,agree,agree,disagree,,,
1551,,married,four,57,12,female,,1,,,,,we decide together,agree,
905,40,never married,two,31,12,female,,3,,,,,,strongly disagree,very dissatisfied
2328,,married,one,21,12,female,,4,,,,,we decide together,,
402,41,separated,three,38,12,female,moderate,,agree,neither agree nor disagree,agree,strongly agree,,,
1570,50,divorced,one,43,12,female,extremely liberal,29,neither agree nor disagree,strongly agree,disagree,disagree,,,
1981,,divorced,two,63,12,female,,6,,,,,,,
2014,40,married,three,56,12,female,extrmly conservative,,strongly agree,agree,strongly agree,disagree,,,
89,,widowed,none,83,14,female,conservative,,agree,agree,agree,agree,,,
283,55,never married,none,47,16,female,,10,,,,,,disagree,very satisfied
