,PS_code,PS_name,health_board,council_area,urban,total_pop,pcnt_overcrowding,pcnt_male_unemp,pcnt_no_car,pcnt_low_class,z_overcrowding,z_male_unemp,z_no_car,z_low_class,carstairs,pcnt_limited_lot,pcnt_no_llti,pcnt_bad_health,pcnt_good_health,all_house,owned,rent,rent_social,rent_private,quintile,decile,pop_16plus,no_qual,level1,level2,level3,level4,pop_16_74,work_pt,work_ft,work_se,student,retired,staying_home,sick_disabled,unemployed,pop_4plus,work_home,light_rail,train,bus,taxi,drive,drive_pass,motorcycle,bicycle,on_foot,other.transport,travel_2,travel_2_5,travel_5_10,travel_10_20,travel_20_30,travel_30_40,travel_40_60,travel_60,other.distance,pcnt_no_qual,pcnt_level1,pcnt_level2,pcnt_level3,pcnt_level4,pcnt_work_pt,pcnt_work_ft,pcnt_work_se,pcnt_sick_disabled,pcnt_staying_home,pcnt_unemployed,pcnt_work_home,pcnt_light_rail,pcnt_train,pcnt_bus,pcnt_taxi,pcnt_drive,pcnt_drive_pass,pcnt_motorcycle,pcnt_bicycle,pcnt_on_foot,pcnt_other.transport,pcnt_travel_2,pcnt_travel_2_5,pcnt_travel_5_10,pcnt_travel_10_20,pcnt_travel_20_30,pcnt_travel_30_40,pcnt_travel_40_60,pcnt_travel_60
799,S29000799,KY8 5,Fife,Fife,Urban,10035,2.296890672,9.817351598,16.44934804,24.07859798,-0.518283901,0.311950459,-0.451095217,0.672518833,0.015090174,11.29810122,76.99532526,6.322375565,79.40002348,4340,2936,1404,1102,302,3,6,8330,2656,2203,1169,911,1391,7585,1061,2856,503,495,1401,286,451,532,6172,602,2,73,894,31,3204,542,20,37,716,51,956,1319,680,1235,394,312,60,91,523,31.8847539,26.44657863,14.03361345,10.93637455,16.69867947,13.98813448,37.65326302,6.631509558,5.945945946,3.770599868,7.013843111,9.753726507,0.032404407,1.182760855,14.48476993,0.502268308,51.91186001,8.781594297,0.32404407,0.599481529,11.60077771,0.826312378,15.48930655,21.37070642,11.01749838,20.00972132,6.383668179,5.055087492,0.97213221,1.474400518
800,S29000800,KY8 6,Fife,Fife,Rural,2424,1.503759398,5.574912892,8.563074353,11.08258451,-0.944217624,-0.689810709,-1.019220633,-0.972552643,-3.625801609,6.939241028,82.53455116,4.066213477,86.3634237,1168,946,222,95,127,1,2,2075,419,366,277,223,790,1713,243,590,187,94,439,40,52,68,1385,167,1,24,172,9,737,94,4,7,158,12,156,69,114,523,65,110,17,33,131,20.19277108,17.63855422,13.34939759,10.74698795,38.07228916,14.18563923,34.44249854,10.91652072,3.035610041,2.335084647,3.9696439,12.05776173,0.072202166,1.732851986,12.41877256,0.649819495,53.21299639,6.78700361,0.288808664,0.505415162,11.40794224,0.866425993,11.26353791,4.981949458,8.231046931,37.76173285,4.693140794,7.942238267,1.227436823,2.38267148
801,S29000801,KY9 1,Fife,Fife,Rural,1876,2.804746494,5.021834061,7.065803668,12.95681063,-0.245551092,-0.820408447,-1.127083683,-0.735307896,-2.928351117,8.476360178,82.36910784,4.464260649,85.06446223,897,615,282,133,149,2,3,1618,350,282,232,155,599,1340,149,410,195,85,332,56,49,64,1047,189,0,14,125,5,503,77,2,12,112,8,109,46,128,232,104,65,42,28,104,21.631644,17.4289246,14.33868974,9.579728059,37.0210136,11.11940299,30.59701493,14.55223881,3.656716418,4.179104478,4.776119403,18.05157593,0,1.337153773,11.93887297,0.477554919,48.04202483,7.35434575,0.191021968,1.146131805,10.69723018,0.76408787,10.41069723,4.393505253,12.22540592,22.15854823,9.933142311,6.208213945,4.011461318,2.674307545
802,S29000802,ML1 1,Lanarkshire,North Lanarkshire,Urban,5550,2.957086188,13.67215462,36.69311215,25.9072385,-0.163740406,1.22217975,1.007261083,0.903993229,2.969693655,14.49114181,73.9534063,9.336370612,74.39080525,2922,1101,1821,1606,215,5,9,4708,1846,1105,634,430,693,4147,468,1599,150,288,778,131,350,383,3089,315,3,210,378,22,1215,258,7,11,657,13,801,535,435,483,175,38,39,18,250,39.20985556,23.47068819,13.4664401,9.133389975,14.71962617,11.28526646,38.55799373,3.617072583,8.439836026,3.158910055,9.235591994,10.19747491,0.097118809,6.798316607,12.23696989,0.712204597,39.33311751,8.352217546,0.226610554,0.356102298,21.2690191,0.420848171,25.93072192,17.31952088,14.08222726,15.6361282,5.665263839,1.230171577,1.262544513,0.582712852
803,S29000803,ML1 2,Lanarkshire,North Lanarkshire,Urban,10027,2.374775494,11.53846154,24.69566953,18.89053882,-0.476457569,0.718353762,0.142967964,0.015799897,0.400664054,10.55157313,78.82561595,6.201603517,79.81736877,4791,2392,2399,2123,276,3,6,8320,2271,2021,1246,984,1798,7523,946,3344,396,567,1066,198,373,633,6288,596,2,348,747,39,2936,620,5,9,958,28,1364,1146,902,816,684,139,120,57,464,27.29567308,24.29086538,14.97596154,11.82692308,21.61057692,12.5747707,44.45035225,5.263857504,4.958128406,2.631928752,8.414196464,9.478371501,0.031806616,5.534351145,11.87977099,0.620229008,46.69211196,9.860050891,0.079516539,0.143129771,15.23536896,0.445292621,21.69211196,18.22519084,14.34478372,12.97709924,10.8778626,2.210559796,1.908396947,0.90648855
804,S29000804,ML1 3,Lanarkshire,North Lanarkshire,Urban,14383,3.895830409,9.24437299,24.78590482,21.89862993,0.34039155,0.176653815,0.149468494,0.396572424,1.063086282,12.17630049,77.5201155,7.717157941,78.49523737,6201,3645,2556,1981,575,4,7,11565,3665,2645,1664,1188,2403,10610,1379,4437,539,752,1631,412,660,800,9069,951,3,436,1390,87,3919,943,7,15,1290,28,1913,2234,1142,1472,388,107,158,58,646,31.69044531,22.87073065,14.38824038,10.27237354,20.77821012,12.99717248,41.81903864,5.080113101,6.220546654,3.883129123,7.54005655,10.48627192,0.033079722,4.807586283,15.32693792,0.959311942,43.21314368,10.39805932,0.077186018,0.165398611,14.22428052,0.308744073,21.09383615,24.63336641,12.59234756,16.23111699,4.278310729,1.179843423,1.742198699,0.639541295
805,S29000805,ML1 4,Lanarkshire,North Lanarkshire,Urban,12987,5.337858686,9.909165979,22.46991669,22.86512698,1.114801149,0.333630461,-0.01737478,0.518914304,1.949971134,13.65199297,75.24171509,9.030289,75.8354416,5484,3243,2241,1798,443,4,8,10330,3372,2666,1499,1109,1684,9672,1339,4150,509,690,1172,366,620,826,8491,816,3,404,841,83,3929,1230,14,19,1113,39,1663,1876,1598,1134,463,79,148,59,655,32.642788,25.80832527,14.51113262,10.7357212,16.30203291,13.84408602,42.90736146,5.26261373,6.41025641,3.784119107,8.540115798,9.61017548,0.035331527,4.757979037,9.904604876,0.977505594,46.27252385,14.48592627,0.164880462,0.223766341,13.1079967,0.459309857,19.58544341,22.09398186,18.81992698,13.35531739,5.452832411,0.930396891,1.743022023,0.694853374
806,S29000806,ML1 5,Lanarkshire,North Lanarkshire,Urban,10928,6.094208211,9.829619921,18.15432551,20.53177193,1.520982041,0.314847361,-0.328269016,0.223551742,1.731112128,13.25215491,76.36084421,7.815791746,77.22773614,4437,2827,1610,1308,302,4,8,8688,2678,2224,1356,893,1537,8138,1147,3403,543,538,1020,353,549,585,7185,702,3,369,868,61,3392,938,9,16,799,28,1125,1527,1496,700,774,104,112,55,590,30.82412523,25.5985267,15.60773481,10.27854512,17.69106814,14.09437208,41.81617105,6.672401081,6.74612927,4.337675104,7.188498403,9.770354906,0.041753653,5.135699374,12.08072373,0.848990953,47.20946416,13.05497564,0.12526096,0.222686152,11.1203897,0.389700765,15.65762004,21.2526096,20.82115518,9.742519137,10.77244259,1.447459986,1.558803062,0.765483646
807,S29000807,ML10 6,Lanarkshire,South Lanarkshire,Rural,10522,1.684026088,5.403508772,8.653752555,8.936764413,-0.847409359,-0.730284126,-1.012688196,-1.24417651,-3.834558191,7.498893978,82.74828656,4.358130592,85.10378175,4377,3547,830,413,417,1,2,8582,1856,1606,1324,924,2872,7821,1038,3053,859,552,1343,252,345,379,6948,904,1,207,480,35,3534,492,11,10,1247,27,1503,371,409,1774,1049,164,120,106,548,21.62666045,18.71358658,15.42763924,10.76672104,33.46539268,13.27196011,39.03592891,10.98325022,4.411200614,3.222094361,4.845927631,13.0109384,0.014392631,2.979274611,6.908462867,0.503742084,50.86355786,7.081174439,0.158318941,0.14392631,17.94761082,0.388601036,21.63212435,5.339666091,5.886586068,25.53252735,15.09786989,2.36039148,1.727115717,1.525618883
808,S29000808,ML11 0,Lanarkshire,South Lanarkshire,Rural,8802,1.923076923,10.11690647,18.97590361,21.29245053,-0.719032361,0.382683935,-0.269082711,0.319840552,-0.285590585,11.71485855,77.25601826,6.972380259,78.30698641,3810,2250,1560,1165,395,3,6,7102,2664,1841,873,577,1147,6255,842,2410,490,306,1061,267,389,490,5269,642,1,89,694,57,2556,473,4,8,704,41,956,378,471,909,722,383,186,57,565,37.51056041,25.92227542,12.29231202,8.12447198,16.15038017,13.46123102,38.52917666,7.833733014,6.21902478,4.268585132,7.833733014,12.18447523,0.018978933,1.689125071,13.17137977,1.081799203,48.51015373,8.977035491,0.075915734,0.151831467,13.3611691,0.778136269,18.14386032,7.174036819,8.939077624,17.25185045,13.7027899,7.268931486,3.530081609,1.081799203
809,S29000809,ML11 7,Lanarkshire,South Lanarkshire,Rural,7031,2.500361324,9.591280654,20.32085561,17.65771204,-0.409014459,0.25856864,-0.172192666,-0.14025474,-0.462893225,10.20854614,79.30322916,5.492480371,81.4670232,3277,2115,1162,870,292,3,5,5924,1795,1302,885,576,1366,5228,691,2099,355,318,936,160,296,373,4207,450,1,174,308,10,2020,269,4,9,946,16,1339,252,338,453,461,349,179,45,341,30.30047265,21.97839298,14.93923025,9.723160027,23.05874409,13.21729151,40.14919663,6.790359602,5.661820964,3.060443764,7.134659526,10.69645828,0.023769907,4.13596387,7.321131448,0.237699073,48.01521274,6.394105063,0.095079629,0.213929166,22.4863323,0.380318517,31.82790587,5.990016639,8.034228667,10.76776801,10.95792726,8.295697647,4.254813406,1.069645828
810,S29000810,ML11 8 (part) South Lanarkshire,Lanarkshire,South Lanarkshire,Rural,8462,3.111858705,8.191850594,13.43265649,17.48163162,-0.080623227,-0.071876839,-0.66841701,-0.162543489,-0.983460566,10.77606668,78.26228768,6.071209688,78.92421732,3609,2295,1314,1041,273,3,5,6923,2186,1712,954,643,1428,6337,802,2544,575,342,971,264,391,448,5359,692,3,125,766,37,2796,387,7,23,488,35,570,386,667,1213,584,471,253,60,463,31.5759064,24.72916366,13.78015311,9.287880976,20.62689585,12.65583083,40.14517911,9.073694177,6.17011204,4.166009153,7.069591289,12.91285688,0.055980593,2.332524725,14.29371151,0.690427319,52.17391304,7.221496548,0.130621385,0.429184549,9.106176525,0.653106923,10.63631274,7.20283635,12.44635193,22.63481993,10.89755551,8.788953163,4.721030043,1.119611868
811,S29000811,ML11 9,Lanarkshire,South Lanarkshire,Rural,10598,2.558736802,9.032476319,13.35489394,15.35550687,-0.377665191,0.126618947,-0.674019007,-0.431674264,-1.356739515,9.242230224,80.0360005,5.225503318,81.52423303,4593,3166,1427,1036,391,3,5,8715,2469,1887,1264,893,2202,8011,1045,3141,762,432,1359,292,398,582,6697,829,2,204,829,36,3442,605,5,8,702,35,1030,637,759,1194,740,531,241,88,648,28.33046472,21.65232358,14.5037292,10.24670109,25.26678141,13.04456372,39.20858819,9.511921108,4.968168768,3.644988141,7.26501061,12.37867702,0.029864118,3.046140063,12.37867702,0.537554129,51.39614753,9.033895774,0.074660296,0.119456473,10.48230551,0.52262207,15.3800209,9.511721666,11.33343288,17.8288786,11.04972376,7.928923399,3.598626251,1.314021204
812,S29000812,ML12 6 (part) Scottish Borders,Borders,Scottish Borders,Rural,1130,1.063829787,3.735632184,3.546099291,13.18681319,-1.180472154,-1.124117512,-1.38064241,-0.706193533,-4.391425609,5.922388484,84.07626179,3.284616046,86.83459258,476,320,156,58,98,1,1,906,158,170,154,67,357,831,121,278,181,53,108,27,25,38,787,194,0,10,97,5,355,58,2,0,63,3,42,42,53,130,25,84,103,31,83,17.4392936,18.76379691,16.99779249,7.395143488,39.40397351,14.56077016,33.45367028,21.78098676,3.008423586,3.249097473,4.572803851,24.65057179,0,1.27064803,12.3252859,0.635324015,45.10800508,7.369758577,0.254129606,0,8.005082592,0.381194409,5.336721728,5.336721728,6.734434562,16.5184244,3.176620076,10.67344346,13.08767471,3.939008895
813,S29000813,ML12 6 (part) Dumfries & Galloway,Dumfries & Galloway,Dumfries & Galloway,Rural,150,2.666666667,16.66666667,5.333333333,15.27777778,-0.319703829,1.929269727,-1.251890464,-0.441513428,-0.083837994,9.886262838,76.56975957,6.906769374,77.38864379,78,66,12,5,7,3,6,135,36,32,18,10,39,126,11,38,11,5,37,7,7,10,74,10,0,2,4,0,44,6,0,0,8,0,3,1,1,9,7,10,10,14,9,26.66666667,23.7037037,13.33333333,7.407407407,28.88888889,8.73015873,30.15873016,8.73015873,5.555555556,5.555555556,7.936507937,13.51351351,0,2.702702703,5.405405405,0,59.45945946,8.108108108,0,0,10.81081081,0,4.054054054,1.351351351,1.351351351,12.16216216,9.459459459,13.51351351,13.51351351,18.91891892
814,S29000814,ML12 6 (part) South Lanarkshire,Lanarkshire,South Lanarkshire,Rural,7137,2.06405694,4.6875,6.903914591,12.99212598,-0.643322141,-0.899354285,-1.138746136,-0.730837581,-3.412260143,7.309355316,82.49156253,3.833578586,85.40622614,3094,2239,855,421,434,1,2,5861,1521,1148,825,563,1804,5229,696,1995,761,249,925,195,157,251,4601,785,2,74,537,17,2220,331,7,11,575,42,598,309,502,528,292,387,651,116,433,25.95120287,19.58710118,14.07609623,9.605869306,30.77973042,13.31038439,38.15261044,14.5534519,3.002486135,3.729202524,4.800152993,17.06150837,0.043468811,1.608346012,11.67137579,0.369484895,48.25038035,7.194088242,0.152140839,0.239078461,12.4972832,0.912845034,12.99717453,6.715931319,10.91067159,11.47576614,6.346446425,8.411214953,14.14909802,2.521191045
815,S29000815,ML2 0,Lanarkshire,North Lanarkshire,Urban,11402,3.321229298,11.81102362,23.17775219,22.91705849,0.031814649,0.782713468,0.033617534,0.525487939,1.37363359,13.66150639,75.46712008,8.663447509,76.18429598,4980,2755,2225,1947,278,4,7,9217,3124,2356,1181,974,1582,8457,1172,3453,415,535,1230,314,620,718,7066,650,3,222,1019,81,3237,873,13,18,923,27,1514,1400,929,908,814,103,102,51,595,33.89389172,25.56146251,12.81327981,10.56742975,17.1639362,13.8583422,40.83008159,4.907177486,7.331204919,3.712900556,8.490008277,9.198981036,0.042456836,3.141805831,14.42117181,1.14633456,45.81092556,12.35493915,0.183979621,0.254741013,13.06255307,0.38211152,21.42654967,19.81318992,13.14746674,12.85026889,11.51995471,1.457684687,1.443532409,0.721766204
816,S29000816,ML2 7,Lanarkshire,North Lanarkshire,Urban,10278,4.771723122,14.56462319,31.71330388,27.49300022,0.810770484,1.432917116,0.648516794,1.104723351,3.996927745,14.71108542,73.94996071,9.201656645,74.83310901,4867,2430,2437,1964,473,5,9,8460,3280,2137,987,805,1251,7490,990,2873,334,433,1109,318,657,776,5805,609,2,181,851,62,2487,587,6,16,985,19,1380,1210,777,611,557,74,78,29,480,38.77068558,25.26004728,11.66666667,9.51536643,14.78723404,13.2176235,38.35781041,4.459279039,8.771695594,4.245660881,10.36048064,10.49095607,0.034453058,3.118001723,14.65977606,1.068044789,42.84237726,10.11197244,0.103359173,0.275624462,16.96813092,0.327304048,23.77260982,20.84409991,13.38501292,10.52540913,9.595176572,1.274763135,1.343669251,0.499569337
817,S29000817,ML2 8,Lanarkshire,North Lanarkshire,Urban,12359,3.516807066,12.18068536,23.76707287,20.44223038,0.136845392,0.870001182,0.076072065,0.212217324,1.295135963,12.8657849,76.4500611,7.693847687,77.26205735,5511,3307,2204,1885,319,4,7,10160,3444,2494,1483,1035,1704,9027,1194,3653,465,589,1378,333,624,791,7429,711,3,196,909,84,3525,832,8,18,1109,34,1605,1236,1164,969,850,121,116,46,611,33.8976378,24.54724409,14.59645669,10.18700787,16.77165354,13.22698571,40.46748643,5.151213028,6.912595547,3.6889332,8.762601086,9.570601696,0.040382286,2.638309328,12.23583255,1.130703998,47.44918562,11.19935388,0.107686095,0.242293714,14.92798492,0.457665904,21.60452282,16.63750168,15.66832683,13.04347826,11.4416476,1.628752187,1.561448378,0.619195046
818,S29000818,ML2 9,Lanarkshire,North Lanarkshire,Urban,6690,4.236006051,11.59929701,22.37518911,23.25844513,0.523075403,0.732718757,-0.024198934,0.568701608,1.800296835,15.00157282,73.51193823,9.201898934,75.2062799,2759,1645,1114,898,216,4,8,5307,1987,1323,640,489,868,4862,589,1948,255,286,745,216,374,449,3982,390,0,74,774,32,1888,506,11,6,279,22,517,778,666,619,488,85,52,24,363,37.44111551,24.92933861,12.059544,9.214245336,16.35575655,12.11435623,40.06581654,5.244755245,7.692307692,4.442616207,9.234882764,9.79407333,0,1.858362632,19.43746861,0.803616273,47.41336012,12.70718232,0.276243094,0.150678051,7.006529382,0.552486188,12.98342541,19.53792064,16.72526369,15.54495229,12.25514817,2.134605726,1.305876444,0.602712205
819,S29000819,ML3 0,Lanarkshire,South Lanarkshire,Urban,7065,3.560057887,12.19512195,29.04486252,24.13091137,0.160072295,0.873410074,0.456282867,0.679140807,2.168906044,14.63103156,74.01792918,9.113067284,74.48005915,3394,1821,1573,1059,514,4,8,5870,1917,1485,778,625,1065,5490,623,2382,291,453,636,187,432,486,4501,459,0,297,541,82,1893,425,7,17,760,20,1085,813,693,807,95,58,58,38,395,32.65758092,25.29812606,13.25383305,10.64735945,18.14310051,11.34790528,43.38797814,5.300546448,7.868852459,3.406193078,8.852459016,10.19773384,0,6.598533659,12.01955121,1.821817374,42.0573206,9.442346145,0.155520995,0.377693846,16.88513664,0.444345701,24.10575428,18.06265274,15.39657854,17.92934903,2.11064208,1.288602533,1.288602533,0.844256832
820,S29000820,ML3 6,Lanarkshire,South Lanarkshire,Urban,5962,2.505077861,9.921828022,26.74339878,18.92085046,-0.406481546,0.336620332,0.290485927,0.019636829,0.240261542,13.13271131,76.59453544,7.902609306,77.46408616,3157,1926,1231,679,552,3,6,5160,1618,1036,674,565,1267,4590,521,1907,301,292,800,131,305,333,3562,346,2,303,357,40,1572,311,7,9,606,9,846,562,511,751,104,65,58,25,294,31.35658915,20.07751938,13.0620155,10.9496124,24.55426357,11.35076253,41.54684096,6.557734205,6.644880174,2.854030501,7.254901961,9.71364402,0.056148231,8.506457047,10.02245929,1.122964627,44.13250983,8.731049972,0.19651881,0.252667041,17.01291409,0.252667041,23.75070185,15.777653,14.3458731,21.08366086,2.919708029,1.824817518,1.628298709,0.701852892
821,S29000821,ML3 7,Lanarkshire,South Lanarkshire,Urban,12331,2.094583538,8.887545345,17.10031091,14.11824669,-0.626928502,0.092396598,-0.404199995,-0.588290094,-1.527021994,9.718719319,79.75121419,5.624296429,81.61239941,5424,3909,1515,985,530,2,4,10255,2812,2127,1503,1077,2736,9257,1219,3764,666,613,1701,265,438,591,7791,705,8,457,967,73,3759,811,9,19,943,40,1088,1922,1271,1475,390,105,128,75,632,27.42077036,20.7411019,14.65626524,10.50219405,26.67966845,13.16841309,40.66112131,7.194555472,4.731554499,2.862698498,6.384357783,9.04890258,0.102682582,5.865742523,12.41175716,0.936978565,48.24797844,10.4094468,0.115517905,0.243871133,12.10370941,0.513412912,13.96483122,24.66949044,16.31369529,18.93210114,5.005775895,1.347708895,1.642921319,0.962649211
822,S29000822,ML3 8,Lanarkshire,South Lanarkshire,Urban,14233,2.881439314,8.635892116,20.01546138,18.1097158,-0.204364898,0.03297407,-0.194193199,-0.083038849,-0.448622876,11.64773376,78.14179278,7.69316531,78.9090842,5962,4223,1739,1337,402,3,5,11315,3422,2760,1552,1223,2358,10607,1405,4641,655,649,1535,381,591,750,9256,917,3,396,1067,127,4401,1209,11,14,1057,54,1391,2410,1546,1579,304,110,148,70,781,30.24304021,24.39239947,13.71630579,10.80866107,20.83959346,13.24596964,43.75412463,6.175167342,5.571792213,3.591967569,7.0708023,9.907087295,0.032411409,4.278305964,11.52765774,1.372082973,47.54753673,13.06179775,0.118841832,0.151253241,11.41961971,0.583405359,15.02808989,26.03716508,16.70267934,17.05920484,3.284356093,1.188418323,1.598962835,0.756266206
823,S29000823,ML3 9,Lanarkshire,South Lanarkshire,Urban,12053,4.606428752,12.48840804,30.27081751,23.99160431,0.722002775,0.942663312,0.544600394,0.661506933,2.870773414,13.53123422,75.05947087,8.901020856,75.72954374,5616,3322,2294,1819,475,5,9,10105,3584,2540,1253,1018,1710,9117,1174,3759,479,572,1314,299,669,851,7295,749,4,348,1019,109,3147,744,12,29,1100,34,1521,1598,1257,1154,172,80,92,52,620,35.4675903,25.13607125,12.39980208,10.07422068,16.92231569,12.87704289,41.23066798,5.253921246,7.337940112,3.279587584,9.334210815,10.26730637,0.054832077,4.770390679,13.96847156,1.494174092,43.13913639,10.19876628,0.16449623,0.397532557,15.07882111,0.466072653,20.84989719,21.90541467,17.23098012,15.81905415,2.357779301,1.096641535,1.261137766,0.712816998
824,S29000824,ML4 1,Lanarkshire,North Lanarkshire,Urban,7160,4.363842448,10.3008669,27.64239161,24.01266204,0.591727131,0.426122256,0.355249172,0.664172479,2.037271039,13.29920218,75.73726736,8.789709276,75.66599675,3225,1810,1415,1100,315,4,8,5883,2043,1641,748,599,852,5417,705,2302,262,340,781,190,379,458,4513,463,0,251,337,81,1958,609,7,24,759,24,1008,1077,664,669,147,49,56,24,356,34.72718001,27.89393167,12.71460139,10.18187999,14.48240694,13.01458372,42.49584641,4.836625438,6.996492524,3.507476463,8.454864316,10.25925105,0,5.561710614,7.467316641,1.794814979,43.38577443,13.49434966,0.155107467,0.531797031,16.8180811,0.531797031,22.33547529,23.86439176,14.71305119,14.82384223,3.257256814,1.085752271,1.240859739,0.531797031
825,S29000825,ML4 2,Lanarkshire,North Lanarkshire,Urban,10710,5.807656396,13.44273743,30.76563959,27.04019488,1.367095686,1.168007787,0.580247268,1.047405994,4.162756734,13.91507362,74.66716587,9.013144333,73.98188807,4762,2532,2230,1863,367,5,9,8574,3193,2410,1020,883,1068,7981,1050,3267,343,473,1087,362,571,828,6578,759,7,354,655,101,2696,782,9,26,1163,26,1239,1885,871,910,205,74,69,38,528,37.24049452,28.1082342,11.89643107,10.29857709,12.45626312,13.15624608,40.93471996,4.297707054,7.154491918,4.53577246,10.37463977,11.53846154,0.106415324,5.381574947,9.95743387,1.535421101,40.98510185,11.88811189,0.136819702,0.395256917,17.68014594,0.395256917,18.83551231,28.65612648,13.24110672,13.83399209,3.116448769,1.124961995,1.048951049,0.577683186
826,S29000826,ML4 3,Lanarkshire,North Lanarkshire,Urban,5121,4.471782855,9.454796411,24.74126147,22.92392864,0.649694155,0.226340805,0.146252397,0.526357582,1.548644939,13.82967322,75.578768,8.365480644,75.7638929,2213,1359,854,696,158,4,8,4184,1506,1049,548,430,651,3833,519,1703,218,242,518,145,226,262,3324,267,5,184,268,50,1532,439,6,14,547,12,808,692,546,532,100,44,46,15,274,35.99426386,25.07170172,13.09751434,10.27724665,15.55927342,13.54030785,44.42995043,5.687451083,5.896164884,3.782937647,6.835376989,8.032490975,0.150421179,5.535499398,8.062575211,1.504211793,46.08904934,13.20697954,0.180505415,0.421179302,16.45607702,0.36101083,24.30806258,20.81829122,16.42599278,16.00481348,3.008423586,1.323706378,1.38387485,0.451263538
